mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
0.015367065157209123,0.0017897603064269182,0.003551006317138672,0.0010085058872431486,5,5,10,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.4217687074829932,0.4285714285714286,0.43165467625899273,0.4874999999999999,0.4729729729729731,0.4705882352941177,0.5394736842105263,0.4646471006844331,0.03864564405418805,121,0.779221022291265,0.7815605757173071,0.7715098541990305,0.7867647058823529,0.7888721776589424,0.7771836007130124,0.8049799465240641,0.7842988404265677,0.010015496498966308,117,0.8650793650793651,0.8603174603174604,0.8746031746031746,0.8698412698412699,0.8761904761904762,0.8714285714285714,0.8888888888888888,0.8723356009070297,0.008435861785822318,121
0.016874517713274275,0.0012247387097603028,0.003091914313180106,0.0007750314781133855,5,5,15,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 15}",0.4217687074829932,0.4285714285714286,0.43165467625899273,0.4874999999999999,0.4729729729729731,0.4705882352941177,0.52,0.46186514579721505,0.03352004001879487,124,0.779221022291265,0.7815605757173071,0.7715098541990305,0.7867647058823529,0.7888721776589424,0.7771836007130124,0.8012292038027332,0.7837630200378062,0.00893700589887479,120,0.8650793650793651,0.8603174603174604,0.8746031746031746,0.8698412698412699,0.8761904761904762,0.8714285714285714,0.8857142857142857,0.8718820861678006,0.00757518960929252,124
0.014205660138811384,0.002018216514828513,0.00390345709664481,0.0018217418234303295,5,10,2,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.41610738255033564,0.40789473684210525,0.39416058394160586,0.440251572327044,0.42253521126760557,0.4575163398692811,0.5066666666666667,0.43501892763780636,0.035021479783188356,125,0.7785097980497483,0.7804563065002151,0.7681783301203468,0.7813149881164587,0.8043950534759358,0.7842951574569221,0.7991495840760546,0.7851856025422402,0.011563182062300701,113,0.861904761904762,0.8571428571428571,0.8682539682539683,0.8587301587301587,0.8698412698412699,0.8682539682539683,0.8825396825396825,0.8666666666666669,0.007959151371784243,125
0.01518838746207101,0.0016641122884164055,0.0035782882145472933,0.0013907542445867453,5,10,5,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5}",0.41610738255033564,0.40789473684210525,0.39416058394160586,0.440251572327044,0.42253521126760557,0.4575163398692811,0.5066666666666667,0.43501892763780636,0.035021479783188356,125,0.7785097980497483,0.7804563065002151,0.7681783301203468,0.7813149881164587,0.8043950534759358,0.7842951574569221,0.7991495840760546,0.7851856025422402,0.011563182062300701,113,0.861904761904762,0.8571428571428571,0.8682539682539683,0.8587301587301587,0.8698412698412699,0.8682539682539683,0.8825396825396825,0.8666666666666669,0.007959151371784243,125
0.015147856303623744,0.002144577872632235,0.004478011812482562,0.002456545005189444,5,10,10,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.41610738255033564,0.40789473684210525,0.39416058394160586,0.440251572327044,0.42253521126760557,0.4575163398692811,0.5066666666666667,0.43501892763780636,0.035021479783188356,125,0.7785097980497483,0.7804563065002151,0.7681783301203468,0.7813149881164587,0.8043950534759358,0.7842951574569221,0.7991495840760546,0.7851856025422402,0.011563182062300701,113,0.861904761904762,0.8571428571428571,0.8682539682539683,0.8587301587301587,0.8698412698412699,0.8682539682539683,0.8825396825396825,0.8666666666666669,0.007959151371784243,125
0.013976710183279855,0.0015608727396373466,0.004659754889351981,0.001678576824106493,5,10,15,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 15}",0.41610738255033564,0.40789473684210525,0.39416058394160586,0.440251572327044,0.42253521126760557,0.4575163398692811,0.5066666666666667,0.43501892763780636,0.035021479783188356,125,0.7785097980497483,0.7804563065002151,0.7681783301203468,0.7813149881164587,0.8043950534759358,0.7842951574569221,0.7991495840760546,0.7851856025422402,0.011563182062300701,113,0.861904761904762,0.8571428571428571,0.8682539682539683,0.8587301587301587,0.8698412698412699,0.8682539682539683,0.8825396825396825,0.8666666666666669,0.007959151371784243,125
0.02565765380859375,0.0015367986476356322,0.006296498434884208,0.0024384949189233977,10,1,2,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.6129032258064517,0.8695652173913044,0.7500000000000001,0.857142857142857,0.8555555555555555,0.823529411764706,0.857142857142857,0.8036913035433902,0.08653637348154518,46,0.870276441632821,0.967002938479103,0.914465926743903,0.9614434789067141,0.9363394979203803,0.9548703951277481,0.9436181669637552,0.9354309779677749,0.031176530286989954,105,0.8476190476190476,0.9619047619047619,0.9301587301587302,0.9587301587301588,0.9587301587301588,0.9476190476190476,0.9587301587301588,0.9376417233560091,0.03813975371238515,46
0.025907209941319058,0.002043656852101207,0.003306967871529715,0.001308026190241931,10,1,5,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.6129032258064517,0.8695652173913044,0.7283236994219653,0.839779005524862,0.8314606741573034,0.8172043010752689,0.8444444444444443,0.7919543668316571,0.08398327118605216,53,0.870276441632821,0.967002938479103,0.9056785640756893,0.9599209001782532,0.9346126708259059,0.9542855020796197,0.9425969251336899,0.9334819917721545,0.03186531565454192,106,0.8476190476190476,0.9619047619047619,0.9253968253968254,0.953968253968254,0.9523809523809523,0.946031746031746,0.9555555555555556,0.9346938775510205,0.037142552583480815,47
0.026041133063180105,0.0018335849209202225,0.003976447241646903,0.0019402321942687281,10,1,10,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.5737704918032787,0.8540540540540541,0.7167630057803468,0.8087431693989071,0.8089887640449439,0.7817258883248731,0.8426966292134831,0.769534571802841,0.09011676420271976,54,0.8617323925209155,0.9653371764397611,0.9115087312133859,0.9544154783125371,0.9321616904337492,0.9474710338680927,0.9428197415329769,0.9307780349030599,0.0323314159624815,107,0.834920634920635,0.9571428571428572,0.9222222222222223,0.9444444444444444,0.946031746031746,0.9317460317460318,0.9555555555555556,0.9274376417233562,0.03948444237583477,49
0.026863881519862583,0.004175896882443081,0.0031714439392089844,0.0005897208524968782,10,1,15,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 15}",0.5461847389558233,0.8087431693989071,0.6971428571428572,0.7444444444444445,0.782122905027933,0.75,0.7932960893854749,0.7317048863364913,0.08313467252413795,80,0.8510640288981639,0.9670497295476239,0.9031237717344514,0.9434324866310162,0.9285316399286988,0.9412043226381461,0.9424948009506833,0.9252715400469692,0.03511946546005551,108,0.8206349206349206,0.9444444444444444,0.9158730158730158,0.926984126984127,0.9380952380952381,0.9206349206349206,0.9412698412698413,0.9154195011337869,0.03994664300874611,84
0.0249521051134382,0.0022454476332852617,0.0034384046282087055,0.0014214995537988682,10,2,2,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8222222222222223,0.8770053475935828,0.7500000000000001,0.8677248677248677,0.8444444444444443,0.8585858585858586,0.8633879781420766,0.8404815312447218,0.0404698742710274,37,0.9455819873102622,0.9680229837728574,0.914465926743903,0.9671624331550802,0.9367201426024956,0.963031045751634,0.9427083333333335,0.9482418360956524,0.018044625003548354,73,0.9492063492063492,0.9634920634920635,0.9301587301587302,0.9603174603174603,0.9555555555555556,0.9555555555555556,0.9603174603174603,0.953514739229025,0.010450538432474302,31
0.02476446969168527,0.0023664667026986504,0.00554483277457101,0.002569665013069207,10,2,5,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8222222222222223,0.8770053475935828,0.7356321839080459,0.851063829787234,0.8314606741573034,0.8387096774193549,0.8444444444444443,0.8286483399331697,0.04121860068901333,44,0.9455819873102622,0.9680229837728574,0.9146062999494656,0.9660204991087344,0.9356989007724301,0.9620376559714795,0.9412043226381462,0.9475960927890537,0.017888768729768363,74,0.9492063492063492,0.9634920634920635,0.926984126984127,0.9555555555555556,0.9523809523809523,0.9523809523809523,0.9555555555555556,0.9507936507936509,0.010563097232518921,32
0.030589069638933455,0.008564135473224923,0.004210233688354492,0.0014886844187623801,10,2,10,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7727272727272727,0.8617021276595743,0.7167630057803468,0.8210526315789474,0.8135593220338982,0.8080808080808081,0.8426966292134831,0.8052259710106187,0.04440647655813463,45,0.9418293436148908,0.967162028112074,0.9115648804956109,0.9607657456922163,0.9354110962566844,0.9568014705882353,0.9410836304218658,0.9449454564545111,0.01737902436101313,78,0.9365079365079365,0.9587301587301588,0.9222222222222223,0.946031746031746,0.9476190476190476,0.9396825396825397,0.9555555555555556,0.943764172335601,0.011441701416365406,39
0.031951768057686944,0.0049263702480269395,0.0059070587158203125,0.0038329110184735257,10,2,15,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 15}",0.7292817679558012,0.8216216216216216,0.6971428571428572,0.7553191489361702,0.782122905027933,0.7722772277227723,0.7932960893854749,0.7644373739703757,0.03840519981083488,55,0.9343053397967397,0.9621553837803439,0.903217353871493,0.9502933749257279,0.9302027629233512,0.949597073677956,0.9406751336898396,0.9386352032379216,0.01755690177868346,103,0.9222222222222223,0.9476190476190476,0.9158730158730158,0.926984126984127,0.9380952380952381,0.926984126984127,0.9412698412698413,0.9312925170068028,0.010484923375688775,48
0.028233902794974192,0.004016213073098724,0.005800826208932059,0.002921855370547562,10,5,2,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.7340425531914894,0.6850828729281767,0.7045454545454546,0.7065217391304348,0.7914438502673795,0.6943005181347152,0.7717391304347825,0.7268108740903474,0.037709063405722575,81,0.9234498118999045,0.9431862846019952,0.9393213423421738,0.9481580510992276,0.9599209001782532,0.9449457813428402,0.9619169637551991,0.9458427336027989,0.012034290739646973,75,0.9206349206349206,0.9095238095238095,0.9174603174603174,0.9142857142857143,0.9380952380952381,0.9063492063492063,0.9333333333333333,0.9199546485260771,0.010959678887614132,80
0.03157261439732143,0.010669465987502017,0.0036652428763253348,0.0014379683770285529,10,5,5,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7340425531914894,0.6850828729281767,0.7045454545454546,0.7065217391304348,0.7914438502673795,0.6943005181347152,0.7717391304347825,0.7268108740903474,0.037709063405722575,81,0.9234498118999045,0.9431862846019952,0.9393213423421738,0.9481580510992276,0.9599209001782532,0.9449457813428402,0.9619169637551991,0.9458427336027989,0.012034290739646973,75,0.9206349206349206,0.9095238095238095,0.9174603174603174,0.9142857142857143,0.9380952380952381,0.9063492063492063,0.9333333333333333,0.9199546485260771,0.010959678887614132,80
0.02631105695452009,0.0049295987241287685,0.0036251885550362723,0.0014924373608461489,10,5,10,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7340425531914894,0.6850828729281767,0.7045454545454546,0.7065217391304348,0.7914438502673795,0.6943005181347152,0.7717391304347825,0.7268108740903474,0.037709063405722575,81,0.9234498118999045,0.9431862846019952,0.9393213423421738,0.9481580510992276,0.9599209001782532,0.9449457813428402,0.9619169637551991,0.9458427336027989,0.012034290739646973,75,0.9206349206349206,0.9095238095238095,0.9174603174603174,0.9142857142857143,0.9380952380952381,0.9063492063492063,0.9333333333333333,0.9199546485260771,0.010959678887614132,80
0.027171100888933455,0.005329159316918369,0.006135020937238421,0.004023258555866506,10,5,15,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 15}",0.7165775401069518,0.6742857142857143,0.696629213483146,0.6979166666666667,0.7916666666666666,0.6831683168316831,0.7540983606557378,0.7163346398137953,0.039090946270173586,84,0.9100394916618316,0.9388627898706694,0.9349697729697356,0.9402944890077243,0.94940210932858,0.9375371360665479,0.9570428550207961,0.9383069491322693,0.013570843387137327,104,0.9158730158730158,0.9095238095238095,0.9142857142857143,0.9079365079365079,0.9365079365079365,0.8984126984126984,0.9285714285714286,0.915873015873016,0.011938727057676358,83
0.027433974402291433,0.004617540478188219,0.0033690929412841797,0.0008968367853006207,10,10,2,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.6282722513089005,0.6321839080459771,0.6333333333333333,0.6229508196721312,0.6702702702702701,0.6210526315789473,0.670391061452514,0.6397791822374391,0.019756798837835585,109,0.8884500926463157,0.9225420651706002,0.9164405098354825,0.9316417855020797,0.9310383244206774,0.9282159833630422,0.9305741235888294,0.9212718406467183,0.014342224957698494,109,0.8873015873015873,0.8984126984126984,0.8952380952380953,0.8904761904761904,0.9031746031746032,0.8857142857142857,0.9063492063492063,0.8952380952380954,0.007298628997474436,109
0.028144223349434987,0.0035168623535712616,0.0029657908848353793,0.00020626070897682665,10,10,5,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 5}",0.6282722513089005,0.6321839080459771,0.6333333333333333,0.6229508196721312,0.6702702702702701,0.6210526315789473,0.670391061452514,0.6397791822374391,0.019756798837835585,109,0.8884500926463157,0.9225420651706002,0.9164405098354825,0.9316417855020797,0.9310383244206774,0.9282159833630422,0.9305741235888294,0.9212718406467183,0.014342224957698494,109,0.8873015873015873,0.8984126984126984,0.8952380952380953,0.8904761904761904,0.9031746031746032,0.8857142857142857,0.9063492063492063,0.8952380952380954,0.007298628997474436,109
0.028025252478463308,0.00482897619265719,0.004786491394042969,0.001455243439063675,10,10,10,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.6282722513089005,0.6321839080459771,0.6333333333333333,0.6229508196721312,0.6702702702702701,0.6210526315789473,0.670391061452514,0.6397791822374391,0.019756798837835585,109,0.8884500926463157,0.9225420651706002,0.9164405098354825,0.9316417855020797,0.9310383244206774,0.9282159833630422,0.9305741235888294,0.9212718406467183,0.014342224957698494,109,0.8873015873015873,0.8984126984126984,0.8952380952380953,0.8904761904761904,0.9031746031746032,0.8857142857142857,0.9063492063492063,0.8952380952380954,0.007298628997474436,109
0.02435316358293806,0.0022501587062183194,0.005631991795131138,0.004709702298342601,10,10,15,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 15}",0.6282722513089005,0.6321839080459771,0.6333333333333333,0.6229508196721312,0.6702702702702701,0.6210526315789473,0.670391061452514,0.6397791822374391,0.019756798837835585,109,0.8884500926463157,0.9225420651706002,0.9164405098354825,0.9316417855020797,0.9310383244206774,0.9282159833630422,0.9305741235888294,0.9212718406467183,0.014342224957698494,109,0.8873015873015873,0.8984126984126984,0.8952380952380953,0.8904761904761904,0.9031746031746032,0.8857142857142857,0.9063492063492063,0.8952380952380954,0.007298628997474436,109
0.03472484861101423,0.005846344534976874,0.005903516496930804,0.003004387377572245,15,1,2,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.5904761904761905,0.98,0.9693877551020408,0.9748743718592965,0.9435897435897437,0.9611650485436893,0.9655172413793103,0.9121443358500387,0.13176123663463232,22,0.8481442662224634,0.9842033352673641,0.9839506634973516,0.9846906565656566,0.988998440285205,0.9895554812834225,0.9919321895424837,0.9673535760948495,0.0487505964692439,36,0.7952380952380952,0.9936507936507937,0.9904761904761905,0.9920634920634921,0.9825396825396825,0.9873015873015873,0.9888888888888889,0.9614512471655329,0.06793796110571143,29
0.035346542085920064,0.007943089336923097,0.004855428423200335,0.0014132553894625937,15,1,5,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.6052631578947368,0.9696969696969696,0.9533678756476685,0.9494949494949494,0.9166666666666665,0.9560975609756097,0.95,0.900083882910943,0.12127302062852498,24,0.8619289150087031,0.9840910367029141,0.9836137678040016,0.9840964795008913,0.9881907308377897,0.9894069370172311,0.9915051247771836,0.9689761416641022,0.043792736543765094,35,0.8095238095238095,0.9904761904761905,0.9857142857142858,0.9841269841269841,0.9746031746031746,0.9857142857142858,0.9841269841269841,0.9591836734693878,0.061257234881564177,30
0.034130675452096124,0.007491971375388127,0.004200765064784459,0.0017327995758728667,15,1,10,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.5562913907284768,0.9246231155778896,0.9072164948453608,0.8855721393034826,0.8631578947368421,0.8780487804878048,0.9313725490196079,0.8494689092427806,0.12186165606289516,36,0.8427352187014543,0.9824346328772764,0.985307604484456,0.9796401515151516,0.9847742127153892,0.9811163101604278,0.9965834818775996,0.9646559446188221,0.05003829769901439,42,0.7873015873015873,0.9761904761904762,0.9714285714285714,0.9634920634920635,0.9587301587301588,0.9603174603174603,0.9777777777777777,0.9421768707482994,0.06361019137406501,45
0.036349671227591376,0.00808311934626729,0.004088980810982841,0.0018040974962274172,15,1,15,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 15}",0.5263157894736842,0.8717948717948718,0.8571428571428571,0.8223350253807108,0.806282722513089,0.832535885167464,0.8514851485148515,0.795413185712504,0.11175433201888363,52,0.8267233150536226,0.9824439910909806,0.9793370641411967,0.9726864230540702,0.9776905080213903,0.98107917409388,0.9884042632204397,0.9583378198107972,0.053912657920880167,61,0.7714285714285715,0.9603174603174603,0.9555555555555556,0.9444444444444444,0.9412698412698413,0.9444444444444444,0.9523809523809523,0.924263038548753,0.06271471004765379,68
0.03543230465480259,0.011180471884221445,0.004132270812988281,0.0014534085530572792,15,2,2,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.6596491228070176,0.98,0.9587628865979382,0.9702970297029702,0.9346733668341709,0.9607843137254902,0.9753694581280787,0.9199337396850952,0.10714432584816383,11,0.8873083905744071,0.9841752606262516,0.9840910367029141,0.989453357100416,0.9896204693998812,0.9858975787284611,0.9928977272727273,0.9733491172007227,0.03525279389544363,22,0.846031746031746,0.9936507936507937,0.9873015873015873,0.9904761904761905,0.9793650793650793,0.9873015873015873,0.9920634920634921,0.9680272108843537,0.04998958658741181,6
0.03655900274004255,0.005454160677530982,0.00414729118347168,0.0016392466440044691,15,2,5,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.6501766784452297,0.9696969696969696,0.9424083769633509,0.95,0.9175257731958762,0.9556650246305418,0.9494949494949494,0.9049953960609882,0.10505008999816699,23,0.8855116135432068,0.9840442456343934,0.9886297703494358,0.9890262923351159,0.9897040255496138,0.9857583184789068,0.9825367647058824,0.9721730043709363,0.035466858740169575,24,0.8428571428571429,0.9904761904761905,0.9825396825396825,0.9841269841269841,0.9746031746031746,0.9857142857142858,0.9841269841269841,0.9634920634920635,0.0494435071960321,23
0.0331610952104841,0.005848493633894634,0.0052999768938337055,0.0031336783827788216,15,2,10,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8512820512820514,0.9292929292929293,0.9015544041450778,0.8811881188118812,0.8645833333333334,0.8792270531400966,0.92,0.8895896985721956,0.02649811920071011,30,0.9492597652960002,0.9827153792884015,0.985195305920006,0.9836972667855021,0.9864081996434937,0.9818033273915626,0.9871509209744505,0.9794614521856309,0.012458036686176495,6,0.953968253968254,0.9777777777777777,0.9698412698412698,0.9619047619047619,0.9587301587301588,0.9603174603174603,0.9746031746031746,0.9653061224489796,0.008200971120192772,22
0.03505281039646694,0.006287269796114197,0.003706693649291992,0.0010565925608149067,15,2,15,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 15}",0.7918781725888325,0.8717948717948718,0.8512820512820514,0.8059701492537314,0.8144329896907218,0.8365384615384616,0.8499999999999999,0.8316995280212386,0.026444845536028116,43,0.9311048307099141,0.9824439910909806,0.979018884875255,0.9741161616161618,0.9785353535353536,0.9780990047534166,0.9896483214497921,0.9732809354329819,0.017788925494637033,23,0.9349206349206349,0.9603174603174603,0.953968253968254,0.9380952380952381,0.9428571428571428,0.946031746031746,0.9523809523809523,0.9469387755102041,0.008435861785822354,38
